Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
BF-171,Barnacle,First Edition,Battlefoil,Fire,,95,Scottie Barnes,0,
BF-172,Laviathan,First Edition,Battlefoil,Fire,,95,Zach Lavine,0,
BF-173,Breeze,First Edition,Battlefoil,Fire,,95,Breece Hall,0,
BF-174,Gravedigger,First Edition,Battlefoil,Fire,,95,Stefon Diggs,0,
BF-175,D-Hop,First Edition,Battlefoil,Fire,,90,Deandre Hopkins,0,
BF-176,Alien,First Edition,Battlefoil,Fire,,90,CJ Abrams,0,
BF-177,Portalize,First Edition,Battlefoil,Fire,,90,Sam Laporta,0,
BF-178,Torque,First Edition,Battlefoil,Fire,,90,Spencer Torkelson,0,
BF-179,Risarcher,First Edition,Battlefoil,Fire,,90,Zaccharie Risacher,0,
BF-180,Sarrtillery,First Edition,Battlefoil,Fire,,90,Alexandre Sarr,0,
BF-181,LeBoss,First Edition,Battlefoil,Ice,,135,Lebron James,0,
BF-182,Merlomes,First Edition,Battlefoil,Ice,,135,Patrick Mahomes,0,
BF-183,Chosen,First Edition,Battlefoil,Ice,,135,Juan Soto,0,
BF-184,Midas,First Edition,Battlefoil,Ice,,135,Steph Curry,0,
BF-185,Bison,First Edition,Battlefoil,Ice,,135,Josh Allen,0,
BF-186,Wargod,First Edition,Battlefoil,Ice,,135,Mike Trout,0,
BF-187,Donny Buckets,First Edition,Battlefoil,Ice,,130,Luka Doncic,0,
BF-188,Warp,First Edition,Battlefoil,Ice,,130,Lamar Jackson,0,
BF-189,Harpoon,First Edition,Battlefoil,Ice,,130,Bryca Harper,0,
BF-190,Mustang,First Edition,Battlefoil,Ice,,130,Nikola Jokic,0,
BF-191,Jaybird,First Edition,Battlefoil,Ice,,130,Jayden Daniels,0,
BF-192,J-Jetts,First Edition,Battlefoil,Ice,,130,Justin Jefferson,0,
BF-193,Merri-Go-Round,First Edition,Battlefoil,Ice,,125,Jackson Marrill,0,
BF-194,Shystep,First Edition,Battlefoil,Ice,,125,Shai Gilgeous-Alexander,0,
BF-195,Ram,First Edition,Battlefoil,Ice,,125,Jose Ramirez,0,
BF-196,Freakshow,First Edition,Battlefoil,Ice,,125,Giannis Anteokounmpo,0,
BF-197,Lightningrod,First Edition,Battlefoil,Ice,,125,Julio Rodriguez,0,
BF-198,Bayou,First Edition,Battlefoil,Ice,,125,Ja'marr Chase,0,
BF-199,McArmyKnife,First Edition,Battlefoil,Ice,,120,Christian McCaffrey,0,
BF-200,Tigre,First Edition,Battlefoil,Ice,,120,Miguel Cabrera,0,
BF-201,Cheetah,First Edition,Battlefoil,Ice,,120,Tyreek Hill,0,
BF-202,Spider,First Edition,Battlefoil,Ice,,120,Donovan Mitchell,0,
BF-203,Crews-Missle,First Edition,Battlefoil,Ice,,120,Dylan Crews,0,
BF-204,Unibrow,First Edition,Battlefoil,Ice,,120,Anthony Davis,0,
BF-205,Exterminaber,First Edition,Battlefoil,Ice,,115,Malik Nabers,0,
BF-206,Bomber,First Edition,Battlefoil,Ice,,115,Jordan Alvarez,0,
BF-207,Juice,First Edition,Battlefoil,Ice,,115,Jaylen Brown,0,
BF-208,Attak,First Edition,Battlefoil,Ice,,115,Dak Prescott,0,
BF-209,ChetMate,First Edition,Battlefoil,Ice,,115,Chet Holmgren,0,
BF-210,Phoenix,First Edition,Battlefoil,Ice,,115,Bo Nix,0,
BF-211,Lieutenant,First Edition,Battlefoil,Ice,,110,Dansby Swanson,0,
BF-212,Snowbear,First Edition,Battlefoil,Ice,,110,Pete Alonso,0,
BF-213,Boltage,First Edition,Battlefoil,Ice,,110,Justin Herbert,0,
BF-214,Librarian,First Edition,Battlefoil,Ice,,110,Devin Booker,0,
BF-215,Aeronaut,First Edition,Battlefoil,Ice,,110,Nolan Arenado,0,
BF-216,Sabotage,First Edition,Battlefoil,Ice,,110,Domantas Sabonis,0,
BF-217,Mic'd Up,First Edition,Battlefoil,Ice,,105,MIke Evans,0,
BF-218,Jambox,First Edition,Battlefoil,Ice,,105,Ja Morant,0,
BF-219,Simon Says,First Edition,Battlefoil,Ice,,105,Anfernee Simons,0,
BF-220,Mr. Irrelevant,First Edition,Battlefoil,Ice,,105,Brock Purdy,0,
BF-221,Pantera,First Edition,Battlefoil,Ice,,105,Luis Robert Jr,0,
BF-222,Rockstar,First Edition,Battlefoil,Ice,,105,Jazz Chisholm,0,
BF-223,Big-Z,First Edition,Battlefoil,Ice,,100,Zion Williamson,0,
BF-224,Clutch,First Edition,Battlefoil,Ice,,100,Andrew McCutchen,0,
BF-225,PukaDot,First Edition,Battlefoil,Ice,,100,Puka Nacua,0,
BF-226,Sprinkler,First Edition,Battlefoil,Ice,,100,Luis Arraez,0,
BF-227,Foxhole,First Edition,Battlefoil,Ice,,100,De'Aaron Fox,0,
BF-228,Thomstone,First Edition,Battlefoil,Ice,,100,Brian Thomas Jr,0,
BF-229,Botto,First Edition,Battlefoil,Ice,,95,Joey Votto,0,
BF-230,Lawman,First Edition,Battlefoil,Ice,,95,Trevor Lawrence,0,
BF-231,Barnacle,First Edition,Battlefoil,Ice,,95,Scottie Barnes,0,
BF-232,Laviathan,First Edition,Battlefoil,Ice,,95,Zach Lavine,0,
BF-233,Breeze,First Edition,Battlefoil,Ice,,95,Breece Hall,0,
BF-234,Gravedigger,First Edition,Battlefoil,Ice,,95,Stefon Diggs,0,
BF-235,D-Hop,First Edition,Battlefoil,Ice,,90,Deandre Hopkins,0,
BF-236,Alien,First Edition,Battlefoil,Ice,,90,CJ Abrams,0,
BF-237,Portalize,First Edition,Battlefoil,Ice,,90,Sam Laporta,0,
BF-238,Torque,First Edition,Battlefoil,Ice,,90,Spencer Torkelson,0,
BF-239,Risarcher,First Edition,Battlefoil,Ice,,90,Zaccharie Risacher,0,
BF-240,Sarrtillery,First Edition,Battlefoil,Ice,,90,Alexandre Sarr,0,
BF-241,LeBoss,First Edition,Battlefoil,Steel,,130,Lebron James,0,
BF-242,Merlomes,First Edition,Battlefoil,Steel,,130,Patrick Mahomes,0,
BF-243,Chosen,First Edition,Battlefoil,Steel,,130,Juan Soto,0,
BF-244,Midas,First Edition,Battlefoil,Steel,,130,Steph Curry,0,
BF-245,Bison,First Edition,Battlefoil,Steel,,130,Josh Allen,0,
BF-246,Wargod,First Edition,Battlefoil,Steel,,130,Mike Trout,0,
BF-247,Donny Buckets,First Edition,Battlefoil,Steel,,125,Luka Doncic,0,
BF-248,Warp,First Edition,Battlefoil,Steel,,125,Lamar Jackson,0,
BF-249,Harpoon,First Edition,Battlefoil,Steel,,125,Bryca Harper,0,
BF-250,Mustang,First Edition,Battlefoil,Steel,,125,Nikola Jokic,0,
BF-251,Jaybird,First Edition,Battlefoil,Steel,,125,Jayden Daniels,0,
BF-252,J-Jetts,First Edition,Battlefoil,Steel,,125,Justin Jefferson,0,
BF-253,Merri-Go-Round,First Edition,Battlefoil,Steel,,120,Jackson Marrill,0,
BF-254,Shystep,First Edition,Battlefoil,Steel,,120,Shai Gilgeous-Alexander,0,
BF-255,Ram,First Edition,Battlefoil,Steel,,120,Jose Ramirez,0,
BF-256,Freakshow,First Edition,Battlefoil,Steel,,120,Giannis Anteokounmpo,0,
BF-257,Lightningrod,First Edition,Battlefoil,Steel,,120,Julio Rodriguez,0,
BF-258,Bayou,First Edition,Battlefoil,Steel,,120,Ja'marr Chase,0,
BF-259,McArmyKnife,First Edition,Battlefoil,Steel,,115,Christian McCaffrey,0,
BF-260,Tigre,First Edition,Battlefoil,Steel,,115,Miguel Cabrera,0,
BF-261,Cheetah,First Edition,Battlefoil,Steel,,115,Tyreek Hill,0,
BF-262,Spider,First Edition,Battlefoil,Steel,,115,Donovan Mitchell,0,
BF-263,Crews-Missle,First Edition,Battlefoil,Steel,,115,Dylan Crews,0,
BF-264,Unibrow,First Edition,Battlefoil,Steel,,115,Anthony Davis,0,
BF-265,Exterminaber,First Edition,Battlefoil,Steel,,110,Malik Nabers,0,
BF-266,Bomber,First Edition,Battlefoil,Steel,,110,Jordan Alvarez,0,
BF-267,Juice,First Edition,Battlefoil,Steel,,110,Jaylen Brown,0,
BF-268,Attak,First Edition,Battlefoil,Steel,,110,Dak Prescott,0,
BF-269,ChetMate,First Edition,Battlefoil,Steel,,110,Chet Holmgren,0,
BF-270,Phoenix,First Edition,Battlefoil,Steel,,110,Bo Nix,0,
BF-271,Lieutenant,First Edition,Battlefoil,Steel,,105,Dansby Swanson,0,
BF-272,Snowbear,First Edition,Battlefoil,Steel,,105,Pete Alonso,0,
BF-273,Boltage,First Edition,Battlefoil,Steel,,105,Justin Herbert,0,
BF-274,Librarian,First Edition,Battlefoil,Steel,,105,Devin Booker,0,
BF-275,Aeronaut,First Edition,Battlefoil,Steel,,105,Nolan Arenado,0,
BF-276,Sabotage,First Edition,Battlefoil,Steel,,105,Domantas Sabonis,0,
BF-277,Mic'd Up,First Edition,Battlefoil,Steel,,100,MIke Evans,0,
BF-278,Jambox,First Edition,Battlefoil,Steel,,100,Ja Morant,0,
BF-279,Simon Says,First Edition,Battlefoil,Steel,,100,Anfernee Simons,0,
BF-280,Mr. Irrelevant,First Edition,Battlefoil,Steel,,100,Brock Purdy,0,
BF-281,Pantera,First Edition,Battlefoil,Steel,,100,Luis Robert Jr,0,
BF-282,Rockstar,First Edition,Battlefoil,Steel,,100,Jazz Chisholm,0,
BF-283,Big-Z,First Edition,Battlefoil,Steel,,95,Zion Williamson,0,
BF-284,Clutch,First Edition,Battlefoil,Steel,,95,Andrew McCutchen,0,
BF-285,PukaDot,First Edition,Battlefoil,Steel,,95,Puka Nacua,0,
BF-286,Sprinkler,First Edition,Battlefoil,Steel,,95,Luis Arraez,0,
BF-287,Foxhole,First Edition,Battlefoil,Steel,,95,De'Aaron Fox,0,
BF-288,Thomstone,First Edition,Battlefoil,Steel,,95,Brian Thomas Jr,0,
BF-289,Botto,First Edition,Battlefoil,Steel,,90,Joey Votto,0,
BF-290,Lawman,First Edition,Battlefoil,Steel,,90,Trevor Lawrence,0,
BF-291,Barnacle,First Edition,Battlefoil,Steel,,90,Scottie Barnes,0,
BF-292,Laviathan,First Edition,Battlefoil,Steel,,90,Zach Lavine,0,
BF-293,Breeze,First Edition,Battlefoil,Steel,,90,Breece Hall,0,
BF-294,Gravedigger,First Edition,Battlefoil,Steel,,90,Stefon Diggs,0,
BF-295,D-Hop,First Edition,Battlefoil,Steel,,85,Deandre Hopkins,0,
BF-296,Alien,First Edition,Battlefoil,Steel,,85,CJ Abrams,0,
BF-297,Portalize,First Edition,Battlefoil,Steel,,85,Sam Laporta,0,
BF-298,Torque,First Edition,Battlefoil,Steel,,85,Spencer Torkelson,0,
BF-299,Risarcher,First Edition,Battlefoil,Steel,,85,Zaccharie Risacher,0,
BF-300,Sarrtillery,First Edition,Battlefoil,Steel,,85,Alexandre Sarr,0,
SF-1,BoJax,Founding Hero Alpha Update,Superfoil,Super,,250,Bo Jackson,0,
SF-2,Magic,Magic Johnson Debut,Superfoil,Super,,200,Magic Johnson,0,
SF-3,Emmitt-164,Emmitt Smith Debut,Superfoil,Super,,200,Emmitt Smith,0,
SF-4,Marino,Dan Marino Debut,Superfoil,Super,,200,Dan Marino,0,
SF-5,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Superfoil,Super,,200,Barry Sanders,0,
SF-6,Muggsy,Muggsy Bogues Debut,Superfoil,Super,,195,Muggsy Bogues,0,
SF-7,Spudnick,Spudd Webb Debut,Superfoil,Super,,195,Spudd Webb,0,
SF-8,The Ironman,Cal Ripkin JR Debut,Superfoil,Super,,195,Cal Ripkin JR,0,
SF-9,Peek-A-Boo,Picabo Street Debut,Superfoil,Super,,195,Picabo Street,0,
SF-10,Wizard,Ozzie Smith Debut,Superfoil,Super,,190,Ozzie Smith,0,
SF-11,Joey Jawz,Joey Chestnut Debut,Superfoil,Super,,190,Joey Chestnut,0,
SF-12,Bus,Jerome Bettis Debut,Superfoil,Super,,190,Jerome Bettis,0,
SF-13,Chicken Man,Wade Boggs Debut,Superfoil,Super,,190,Wade Boggs,0,
SF-14,HowBout'em,Jimmy Johnson Debut,Superfoil,Super,,190,Jimmy Johnson,0,
SF-15,Sea-Largent,Steve Largent Debut,Superfoil,Super,,185,Steve Largent,0,
SF-16,Howietzer,Howie Long Debut,Superfoil,Super,,185,Howie Long,0,
SF-17,Goggles,Eric Dickerson Debut,Superfoil,Super,,185,Eric Dickerson,0,
SF-18,Steady Eddie,Eddie George Debut,Superfoil,Super,,185,Eddie George,0,
SF-19,X.L.,Xavier Legette Alpha Update,Superfoil,Super,,185,Xavier Legette,0,
SF-20,Pet Dog,Ethan Petry Debut,Superfoil,Super,,185,Ethan Petry,0,
SF-21,Windmill,Dominique Wilkins Debut,Superfoil,Super,,185,Dominique Wilkins,0,
SF-22,Boom,Boomer Esiason Debut,Superfoil,Super,,185,Boomer Esiason,0,
SF-23,Cameleon,Cameron Brink Debut,Superfoil,Super,,185,Cameron Brink,0,
SF-24,Curaçao Kid,Anduw Jones Debut,Superfoil,Super,,180,Anduw Jones,0,
SF-25,Sterling,Sterling Sharpe Debut,Superfoil,Super,,180,Sterling Sharpe,0,
SF-26,Caveman,Johnny Damon Debut,Superfoil,Super,,180,Johnny Damon,0,
SF-27,Lady Magic,Nancy Lieberman Debut,Superfoil,Super,,180,Nancy Lieberman,0,
SF-28,Hoge-Ball,Merril Hoge Debut,Superfoil,Super,,175,Merril Hoge,0,
SF-29,InVinceable,Vince Young Debut,Superfoil,Super,,175,Vince Young,0,
SF-30,Slash,Kordell Stewart Debut,Superfoil,Super,,175,Kordell Stewart,0,
SF-31,Tikoff,Fred Biletnikoff Debut,Superfoil,Super,,175,Fred Biletnikoff,0,
SF-32,Bone,Jay Buhner Debut,Superfoil,Super,,175,Jay Buhner,0,
SF-33,Kurse,Jevon Kearse Debut,Superfoil,Super,,170,Jevon Kearse,0,
SF-34,Deep Freeze,George Gervin Debut,Superfoil,Super,,170,George Gervin,0,
SF-35,Woody,Darren Woodson Debut,Superfoil,Super,,170,Darren Woodson,0,
SF-36,Coopanova,Cynthia Cooper Debut,Superfoil,Super,,170,Cynthia Cooper,0,
SF-37,Hard-Drive,Tim Hardaway Debut,Superfoil,Super,,170,Tim Hardaway,0,
SF-38,BuckShot,Buck Showalter Debut,Superfoil,Super,,170,Buck Showalter,0,
SF-39,Haymaker,Spencer Haywood Debut,Superfoil,Super,,170,Spencer Haywood,0,
SF-40,Tank,Bo Said So,Superfoil,Super,,200,Derrick Henry,0,
SF-41,Skeee,First Edition,Superfoil,Super,,195,Paul Skenes,0,
SF-42,AJax,First Edition,Superfoil,Super,,195,A'ja Wilson,0,
SF-43,LeBoss,First Edition,Superfoil,Super,,185,Lebron James,0,
SF-44,Merlomes,First Edition,Superfoil,Super,,185,Patrick Mahomes,0,
SF-45,Chosen,First Edition,Superfoil,Super,,185,Juan Soto,0,
SF-46,Midas,First Edition,Superfoil,Super,,185,Steph Curry,0,
SF-47,Bison,First Edition,Superfoil,Super,,185,Josh Allen,0,
SF-48,Wargod,First Edition,Superfoil,Super,,185,Mike Trout,0,
SF-49,Donny Buckets,First Edition,Superfoil,Super,,180,Luka Doncic,0,
SF-50,Warp,First Edition,Superfoil,Super,,180,Lamar Jackson,0,
SF-51,Harpoon,First Edition,Superfoil,Super,,180,Bryca Harper,0,
SF-52,Mustang,First Edition,Superfoil,Super,,180,Nikola Jokic,0,
SF-53,Jaybird,First Edition,Superfoil,Super,,180,Jayden Daniels,0,
SF-54,J-Jetts,First Edition,Superfoil,Super,,180,Justin Jefferson,0,
SF-55,Merri-Go-Round,First Edition,Superfoil,Super,,175,Jackson Marrill,0,
SF-56,Shystep,First Edition,Superfoil,Super,,175,Shai Gilgeous-Alexander,0,
SF-57,Ram,First Edition,Superfoil,Super,,175,Jose Ramirez,0,
SF-58,Freakshow,First Edition,Superfoil,Super,,175,Giannis Anteokounmpo,0,
SF-59,Lightningrod,First Edition,Superfoil,Super,,175,Julio Rodriguez,0,
SF-60,Bayou,First Edition,Superfoil,Super,,175,Ja'marr Chase,0,
SF-61,McArmyKnife,First Edition,Superfoil,Super,,170,Christian McCaffrey,0,
SF-62,Tigre,First Edition,Superfoil,Super,,170,Miguel Cabrera,0,
SF-63,Cheetah,First Edition,Superfoil,Super,,170,Tyreek Hill,0,
SF-64,Spider,First Edition,Superfoil,Super,,170,Donovan Mitchell,0,
SF-65,Crews-Missle,First Edition,Superfoil,Super,,170,Dylan Crews,0,
SF-66,Unibrow,First Edition,Superfoil,Super,,170,Anthony Davis,0,
SF-67,Exterminaber,First Edition,Superfoil,Super,,165,Malik Nabers,0,
SF-68,Bomber,First Edition,Superfoil,Super,,165,Jordan Alvarez,0,
SF-69,Juice,First Edition,Superfoil,Super,,165,Jaylen Brown,0,
SF-70,Attak,First Edition,Superfoil,Super,,165,Dak Prescott,0,
SF-71,ChetMate,First Edition,Superfoil,Super,,165,Chet Holmgren,0,
SF-72,Phoenix,First Edition,Superfoil,Super,,165,Bo Nix,0,
SF-73,Lieutenant,First Edition,Superfoil,Super,,160,Dansby Swanson,0,
SF-74,Snowbear,First Edition,Superfoil,Super,,160,Pete Alonso,0,
SF-75,Boltage,First Edition,Superfoil,Super,,160,Justin Herbert,0,
SF-76,Librarian,First Edition,Superfoil,Super,,160,Devin Booker,0,
SF-77,Aeronaut,First Edition,Superfoil,Super,,160,Nolan Arenado,0,
SF-78,Sabotage,First Edition,Superfoil,Super,,160,Domantas Sabonis,0,
SF-79,Mic'd Up,First Edition,Superfoil,Super,,155,MIke Evans,0,
SF-80,Jambox,First Edition,Superfoil,Super,,155,Ja Morant,0,
SF-81,Simon Says,First Edition,Superfoil,Super,,155,Anfernee Simons,0,
SF-82,Mr. Irrelevant,First Edition,Superfoil,Super,,155,Brock Purdy,0,
SF-83,Pantera,First Edition,Superfoil,Super,,155,Luis Robert Jr,0,
SF-84,Rockstar,First Edition,Superfoil,Super,,155,Jazz Chisholm,0,
SF-85,Big-Z,First Edition,Superfoil,Super,,150,Zion Williamson,0,
SF-86,Clutch,First Edition,Superfoil,Super,,150,Andrew McCutchen,0,
SF-87,PukaDot,First Edition,Superfoil,Super,,150,Puka Nacua,0,
SF-88,Sprinkler,First Edition,Superfoil,Super,,150,Luis Arraez,0,
SF-89,Foxhole,First Edition,Superfoil,Super,,150,De'Aaron Fox,0,
SF-90,Thomstone,First Edition,Superfoil,Super,,150,Brian Thomas Jr,0,
SF-91,Botto,First Edition,Superfoil,Super,,145,Joey Votto,0,
SF-92,Lawman,First Edition,Superfoil,Super,,145,Trevor Lawrence,0,
SF-93,Barnacle,First Edition,Superfoil,Super,,145,Scottie Barnes,0,
SF-94,Laviathan,First Edition,Superfoil,Super,,145,Zach Lavine,0,
SF-95,Breeze,First Edition,Superfoil,Super,,145,Breece Hall,0,
SF-96,Gravedigger,First Edition,Superfoil,Super,,145,Stefon Diggs,0,
SF-97,D-Hop,First Edition,Superfoil,Super,,140,Deandre Hopkins,0,
SF-98,Alien,First Edition,Superfoil,Super,,140,CJ Abrams,0,
SF-99,Portalize,First Edition,Superfoil,Super,,140,Sam Laporta,0,
SF-100,Torque,First Edition,Superfoil,Super,,140,Spencer Torkelson,0,
SF-101,Risarcher,First Edition,Superfoil,Super,,140,Zaccharie Risacher,0,
SF-102,Sarrtillery,First Edition,Superfoil,Super,,140,Alexandre Sarr,0,
BFA-1,BoJax,Founding Hero Alpha Update,Inspired Ink Battlefoil,Hex,,200,Bo Jackson,0,
BFA-2,Magic,Magic Johnson Debut,Inspired Ink Battlefoil,Hex,,200,Magic Johnson,0,
BFA-3,Emmitt-164,Emmitt Smith Debut,Inspired Ink Battlefoil,Hex,,200,Emmitt Smith,0,
BFA-4,Marino,Dan Marino Debut,Inspired Ink Battlefoil,Hex,,200,Dan Marino,0,
BFA-5,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Inspired Ink Battlefoil,Hex,,200,Barry Sanders,0,
BFA-6,Muggsy,Muggsy Bogues Debut,Inspired Ink Battlefoil,Hex,,195,Muggsy Bogues,0,
BFA-7,Spudnick,Spudd Webb Debut,Inspired Ink Battlefoil,Hex,,195,Spudd Webb,0,
BFA-8,The Ironman,Cal Ripkin JR Debut,Inspired Ink Battlefoil,Hex,,195,Cal Ripkin JR,0,
BFA-9,Peek-A-Boo,Picabo Street Debut,Inspired Ink Battlefoil,Hex,,195,Picabo Street,0,
BFA-10,Wizard,Ozzie Smith Debut,Inspired Ink Battlefoil,Hex,,190,Ozzie Smith,0,
BFA-11,Joey Jawz,Joey Chestnut Debut,Inspired Ink Battlefoil,Hex,,190,Joey Chestnut,0,
BFA-12,Bus,Jerome Bettis Debut,Inspired Ink Battlefoil,Hex,,190,Jerome Bettis,0,
BFA-13,Chicken Man,Wade Boggs Debut,Inspired Ink Battlefoil,Hex,,190,Wade Boggs,0,
BFA-14,HowBout'em,Jimmy Johnson Debut,Inspired Ink Battlefoil,Hex,,190,Jimmy Johnson,0,
BFA-15,Sea-Largent,Steve Largent Debut,Inspired Ink Battlefoil,Hex,,185,Steve Largent,0,
BFA-16,Howietzer,Howie Long Debut,Inspired Ink Battlefoil,Hex,,185,Howie Long,0,
BFA-17,Goggles,Eric Dickerson Debut,Inspired Ink Battlefoil,Hex,,185,Eric Dickerson,0,
BFA-18,Steady Eddie,Eddie George Debut,Inspired Ink Battlefoil,Hex,,185,Eddie George,0,
BFA-19,X.L.,Xavier Legette Alpha Update,Inspired Ink Battlefoil,Hex,,185,Xavier Legette,0,
BFA-20,Pet Dog,Ethan Petry Debut,Inspired Ink Battlefoil,Hex,,185,Ethan Petry,0,
BFA-21,Windmill,Dominique Wilkins Debut,Inspired Ink Battlefoil,Hex,,185,Dominique Wilkins,0,
BFA-22,Boom,Boomer Esiason Debut,Inspired Ink Battlefoil,Hex,,185,Boomer Esiason,0,
BFA-23,Cameleon,Cameron Brink Debut,Inspired Ink Battlefoil,Hex,,185,Cameron Brink,0,
BFA-24,Curaçao Kid,Anduw Jones Debut,Inspired Ink Battlefoil,Hex,,180,Anduw Jones,0,
BFA-25,Sterling,Sterling Sharpe Debut,Inspired Ink Battlefoil,Hex,,180,Sterling Sharpe,0,
BFA-26,Caveman,Johnny Damon Debut,Inspired Ink Battlefoil,Hex,,180,Johnny Damon,0,
BFA-27,Lady Magic,Nancy Lieberman Debut,Inspired Ink Battlefoil,Hex,,180,Nancy Lieberman,0,
BFA-28,Hoge-Ball,Merril Hoge Debut,Inspired Ink Battlefoil,Hex,,175,Merril Hoge,0,
BFA-29,InVinceable,Vince Young Debut,Inspired Ink Battlefoil,Hex,,175,Vince Young,0,
BFA-30,Slash,Kordell Stewart Debut,Inspired Ink Battlefoil,Hex,,175,Kordell Stewart,0,
BFA-31,Tikoff,Fred Biletnikoff Debut,Inspired Ink Battlefoil,Hex,,175,Fred Biletnikoff,0,
BFA-32,Bone,Jay Buhner Debut,Inspired Ink Battlefoil,Hex,,175,Jay Buhner,0,
BFA-33,Kurse,Jevon Kearse Debut,Inspired Ink Battlefoil,Hex,,170,Jevon Kearse,0,
BFA-34,Deep Freeze,George Gervin Debut,Inspired Ink Battlefoil,Hex,,170,George Gervin,0,
BFA-35,Woody,Darren Woodson Debut,Inspired Ink Battlefoil,Hex,,170,Darren Woodson,0,
BFA-36,Coopanova,Cynthia Cooper Debut,Inspired Ink Battlefoil,Hex,,170,Cynthia Cooper,0,
BFA-37,Hard-Drive,Tim Hardaway Debut,Inspired Ink Battlefoil,Hex,,170,Tim Hardaway,0,
BFA-38,BuckShot,Buck Showalter Debut,Inspired Ink Battlefoil,Hex,,170,Buck Showalter,0,
BFA-39,Haymaker,Spencer Haywood Debut,Inspired Ink Battlefoil,Hex,,170,Spencer Haywood,0,
BFA-40,Magic,Magic Johnson Debut,Inspired Ink Battlefoil,Glow,,190,Magic Johnson,0,
BFA-41,Emmitt-164,Emmitt Smith Debut,Inspired Ink Battlefoil,Glow,,190,Emmitt Smith,0,
BFA-42,Marino,Dan Marino Debut,Inspired Ink Battlefoil,Glow,,190,Dan Marino,0,
BFA-43,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Inspired Ink Battlefoil,Glow,,190,Barry Sanders,0,
BFA-44,Muggsy,Muggsy Bogues Debut,Inspired Ink Battlefoil,Glow,,185,Muggsy Bogues,0,
BFA-45,Spudnick,Spudd Webb Debut,Inspired Ink Battlefoil,Glow,,185,Spudd Webb,0,
BFA-46,The Ironman,Cal Ripkin JR Debut,Inspired Ink Battlefoil,Glow,,185,Cal Ripkin JR,0,
BFA-47,Peek-A-Boo,Picabo Street Debut,Inspired Ink Battlefoil,Glow,,185,Picabo Street,0,
BFA-48,Wizard,Ozzie Smith Debut,Inspired Ink Battlefoil,Glow,,180,Ozzie Smith,0,
BFA-49,Joey Jawz,Joey Chestnut Debut,Inspired Ink Battlefoil,Glow,,180,Joey Chestnut,0,
BFA-50,Bus,Jerome Bettis Debut,Inspired Ink Battlefoil,Glow,,180,Jerome Bettis,0,
BFA-51,Chicken Man,Wade Boggs Debut,Inspired Ink Battlefoil,Glow,,180,Wade Boggs,0,
BFA-52,HowBout'em,Jimmy Johnson Debut,Inspired Ink Battlefoil,Glow,,180,Jimmy Johnson,0,
BFA-53,Sea-Largent,Steve Largent Debut,Inspired Ink Battlefoil,Glow,,175,Steve Largent,0,
BFA-54,Howietzer,Howie Long Debut,Inspired Ink Battlefoil,Glow,,175,Howie Long,0,
BFA-55,Goggles,Eric Dickerson Debut,Inspired Ink Battlefoil,Glow,,175,Eric Dickerson,0,
BFA-56,Steady Eddie,Eddie George Debut,Inspired Ink Battlefoil,Glow,,175,Eddie George,0,
BFA-57,X.L.,Xavier Legette Alpha Update,Inspired Ink Battlefoil,Glow,,175,Xavier Legette,0,
BFA-58,Pet Dog,Ethan Petry Debut,Inspired Ink Battlefoil,Glow,,175,Ethan Petry,0,
BFA-59,Windmill,Dominique Wilkins Debut,Inspired Ink Battlefoil,Glow,,175,Dominique Wilkins,0,
BFA-60,Boom,Boomer Esiason Debut,Inspired Ink Battlefoil,Glow,,175,Boomer Esiason,0,
BFA-61,Cameleon,Cameron Brink Debut,Inspired Ink Battlefoil,Glow,,175,Cameron Brink,0,
BFA-62,Curaçao Kid,Anduw Jones Debut,Inspired Ink Battlefoil,Glow,,170,Anduw Jones,0,
BFA-63,Sterling,Sterling Sharpe Debut,Inspired Ink Battlefoil,Glow,,170,Sterling Sharpe,0,
BFA-64,Caveman,Johnny Damon Debut,Inspired Ink Battlefoil,Glow,,170,Johnny Damon,0,
BFA-65,Lady Magic,Nancy Lieberman Debut,Inspired Ink Battlefoil,Glow,,170,Nancy Lieberman,0,
BFA-66,Hoge-Ball,Merril Hoge Debut,Inspired Ink Battlefoil,Glow,,165,Merril Hoge,0,
BFA-67,InVinceable,Vince Young Debut,Inspired Ink Battlefoil,Glow,,165,Vince Young,0,
BFA-68,Slash,Kordell Stewart Debut,Inspired Ink Battlefoil,Glow,,165,Kordell Stewart,0,
BFA-69,Tikoff,Fred Biletnikoff Debut,Inspired Ink Battlefoil,Glow,,165,Fred Biletnikoff,0,
BFA-70,Bone,Jay Buhner Debut,Inspired Ink Battlefoil,Glow,,165,Jay Buhner,0,
BFA-71,Kurse,Jevon Kearse Debut,Inspired Ink Battlefoil,Glow,,160,Jevon Kearse,0,
BFA-72,Deep Freeze,George Gervin Debut,Inspired Ink Battlefoil,Glow,,160,George Gervin,0,
BFA-73,Woody,Darren Woodson Debut,Inspired Ink Battlefoil,Glow,,160,Darren Woodson,0,
BFA-74,Coopanova,Cynthia Cooper Debut,Inspired Ink Battlefoil,Glow,,160,Cynthia Cooper,0,
