Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
BBFA-55,Thrill,Will Clark Debut,SILVER BLAST,GLOW,,165,Will Clark,0,
BBFA-56,Thrill,Will Clark Debut,SILVER BLAST,FIRE,,155,Will Clark,0,
BBFA-57,Thrill,Will Clark Debut,SILVER BLAST,ICE,,155,Will Clark,0,
BBFA-58,Frostebite,Trae Young Debut,SILVER BLAST,GLOW,,165,Trae Young,0,
BBFA-59,Frostebite,Trae Young Debut,SILVER BLAST,FIRE,,155,Trae Young,0,
BBFA-60,Frostebite,Trae Young Debut,SILVER BLAST,ICE,,155,Trae Young,0,
BBFA-61,Blockhale,Kevin McHale Debut,SILVER BLAST,GLOW,,165,Kevin Mchale,0,
BBFA-62,Blockhale,Kevin McHale Debut,SILVER BLAST,FIRE,,155,Kevin Mchale,0,
BBFA-63,Blockhale,Kevin McHale Debut,SILVER BLAST,ICE,,155,Kevin Mchale,0,
BBFA-64,Timmy,Tim Brown Debut,SILVER BLAST,GLOW,,165,Tim Brown,0,
BBFA-65,Timmy,Tim Brown Debut,SILVER BLAST,FIRE,,155,Tim Brown,0,
BBFA-66,Timmy,Tim Brown Debut,SILVER BLAST,ICE,,155,Tim Brown,0,
BBFA-67,Palmer,Jim Palmer Debut,SILVER BLAST,GLOW,,165,Jim Palmer,0,
BBFA-68,Palmer,Jim Palmer Debut,SILVER BLAST,FIRE,,155,Jim Palmer,0,
BBFA-69,Palmer,Jim Palmer Debut,SILVER BLAST,ICE,,155,Jim Palmer,0,
BBFA-70,Thighs Man,Joe Theisman,SILVER BLAST,GLOW,,165,Joe Theismann,0,
BBFA-71,Thighs Man,Joe Theisman,SILVER BLAST,FIRE,,155,Joe Theismann,0,
BBFA-72,Thighs Man,Joe Theisman,SILVER BLAST,ICE,,155,Joe Theismann,0,
BBFA-73,Rodder,Rod Smith Debut,SILVER BLAST,GLOW,,160,Rod Smith,0,
BBFA-74,Rodder,Rod Smith Debut,SILVER BLAST,FIRE,,150,Rod Smith,0,
BBFA-75,Rodder,Rod Smith Debut,SILVER BLAST,ICE,,150,Rod Smith,0,
BBFA-76,Awesome Dawson,Andre Dawson Debut,SILVER BLAST,GLOW,,160,Andre Dawson,0,
BBFA-77,Awesome Dawson,Andre Dawson Debut,SILVER BLAST,FIRE,,150,Andre Dawson,0,
BBFA-78,Awesome Dawson,Andre Dawson Debut,SILVER BLAST,ICE,,150,Andre Dawson,0,
BBFA-79,Line-Art,Matt Leinart Debut,SILVER BLAST,GLOW,,160,Matt Leinart,0,
BBFA-80,Line-Art,Matt Leinart Debut,SILVER BLAST,FIRE,,150,Matt Leinart,0,
BBFA-81,Line-Art,Matt Leinart Debut,SILVER BLAST,ICE,,150,Matt Leinart,0,
BBFA-82,Swoopes,Sheryl Swoopes Debut,SILVER BLAST,GLOW,,160,Sheryl Swoopes,0,
BBFA-83,Swoopes,Sheryl Swoopes Debut,SILVER BLAST,FIRE,,150,Sheryl Swoopes,0,
BBFA-84,Swoopes,Sheryl Swoopes Debut,SILVER BLAST,ICE,,150,Sheryl Swoopes,0,
BBFA-85,Smoke,Dave Stewart Debut,SILVER BLAST,GLOW,,160,Dave Stewart,0,
BBFA-86,Smoke,Dave Stewart Debut,SILVER BLAST,FIRE,,150,Dave Stewart,0,
BBFA-87,Smoke,Dave Stewart Debut,SILVER BLAST,ICE,,150,Dave Stewart,0,
BBFA-88,Man of Steal,Vince Coleman Debut,SILVER BLAST,GLOW,,160,Vince Coleman,0,
BBFA-89,Man of Steal,Vince Coleman Debut,SILVER BLAST,FIRE,,150,Vince Coleman,0,
BBFA-90,Man of Steal,Vince Coleman Debut,SILVER BLAST,ICE,,150,Vince Coleman,0,
BBFA-91,Bojax,Founding Hero,SILVER BLAST,GLOW,,195,Bo Jackson,0,
BBFA-92,Bojax,Founding Hero,SILVER BLAST,Fire,,190,Bo Jackson,0,
BBFA-93,Bojax,Founding Hero,SILVER BLAST,Ice,,190,Bo Jackson,0,
BBFA-94,Bojax,Founding Hero Alpha Update,SILVER BLAST,GLOW,,195,Bo Jackson,0,
BBFA-95,Magic,Magic Johnson Debut,SILVER BLAST,GLOW,,190,Magic Johnson,0,
BBFA-96,Emmitt-164,Emmitt Smith Debut,SILVER BLAST,GLOW,,190,Emmitt Smith,0,
BBFA-97,Marino,Dan Marino Debut,SILVER BLAST,GLOW,,190,Dan Marino,0,
BBFA-98,"Barry ""Cutback"" Sanders",Barry Sanders Debut,SILVER BLAST,GLOW,,190,Barry Sanders,0,
BBFA-99,Muggsy,Muggsy Bogues Debut,SILVER BLAST,GLOW,,185,Muggsy Bogues,0,
BBFA-100,Spudnick,Spudd Webb Debut,SILVER BLAST,GLOW,,185,Spudd Webb,0,
BBFA-101,The Ironman,Cal Ripkin JR Debut,SILVER BLAST,GLOW,,185,Cal Ripkin JR,0,
BBFA-102,Peek-A-Boo,Picabo Street Debut,SILVER BLAST,GLOW,,185,Picabo Street,0,
BBFA-103,Wizard,Ozzie Smith Debut,SILVER BLAST,GLOW,,180,Ozzie Smith,0,
BBFA-104,Joey Jawz,Joey Chestnut Debut,SILVER BLAST,GLOW,,180,Joey Chestnut,0,
BBFA-105,Bus,Jerome Bettis Debut,SILVER BLAST,GLOW,,180,Jerome Bettis,0,
BBFA-106,Chicken Man,Wade Boggs Debut,SILVER BLAST,GLOW,,180,Wade Boggs,0,
BBFA-107,HowBout'em,Jimmy Johnson Debut,SILVER BLAST,GLOW,,180,Jimmy Johnson,0,
BBFA-108,Sea-Largent,Steve Largent Debut,SILVER BLAST,GLOW,,175,Steve Largent,0,
BBFA-109,Howietzer,Howie Long Debut,SILVER BLAST,GLOW,,175,Howie Long,0,
BBFA-110,Goggles,Eric Dickerson Debut,SILVER BLAST,GLOW,,175,Eric Dickerson,0,
BBFA-111,Steady Eddie,Eddie George Debut,SILVER BLAST,GLOW,,175,Eddie George,0,
BBFA-112,X.L.,Xavier Legette Alpha Update,SILVER BLAST,GLOW,,175,Xavier Legette,0,
BBFA-113,Pet Dog,Ethan Petry Debut,SILVER BLAST,GLOW,,175,Ethan Petry,0,
BBFA-114,Windmill,Dominique Wilkins Debut,SILVER BLAST,GLOW,,175,Dominique Wilkins,0,
BBFA-115,Boom,Boomer Esiason Debut,SILVER BLAST,GLOW,,175,Boomer Esiason,0,
BBFA-116,Cameleon,Cameron Brink Debut,SILVER BLAST,GLOW,,175,Cameron Brink,0,
BBFA-117,Curaçao Kid,Anduw Jones Debut,SILVER BLAST,GLOW,,170,Anduw Jones,0,
BBFA-118,Sterling,Sterling Sharpe Debut,SILVER BLAST,GLOW,,170,Sterling Sharpe,0,
BBFA-119,Caveman,Johnny Damon Debut,SILVER BLAST,GLOW,,170,Johnny Damon,0,
BBFA-120,Lady Magic,Nancy Lieberman Debut,SILVER BLAST,GLOW,,170,Nancy Lieberman,0,
BBFA-121,Hoge-Ball,Merril Hoge Debut,SILVER BLAST,GLOW,,165,Merril Hoge,0,
BBFA-122,InVinceable,Vince Young Debut,SILVER BLAST,GLOW,,165,Vince Young,0,
BBFA-123,Slash,Kordell Stewart Debut,SILVER BLAST,GLOW,,165,Kordell Stewart,0,
BBFA-124,Tikoff,Fred Biletnikoff Debut,SILVER BLAST,GLOW,,165,Fred Biletnikoff,0,
BBFA-125,Bone,Jay Buhner Debut,SILVER BLAST,GLOW,,165,Jay Buhner,0,
BBFA-126,Kurse,Jevon Kearse Debut,SILVER BLAST,GLOW,,160,Jevon Kearse,0,
BBFA-127,Deep Freeze,George Gervin Debut,SILVER BLAST,GLOW,,160,George Gervin,0,
BBFA-128,Woody,Darren Woodson Debut,SILVER BLAST,GLOW,,160,Darren Woodson,0,
BBFA-129,Coopanova,Cynthia Cooper Debut,SILVER BLAST,GLOW,,160,Cynthia Cooper,0,
BBFA-130,Hard-Drive,Tim Hardaway Debut,SILVER BLAST,GLOW,,160,Tim Hardaway,0,
BBFA-131,BuckShot,Buck Showalter Debut,SILVER BLAST,GLOW,,160,Buck Showalter,0,
BBFA-132,Haymaker,Spencer Haywood Debut,SILVER BLAST,GLOW,,160,Spencer Haywood,0,
BBFA-133,Bojax,Founding Hero Alpha Update,SILVER BLAST,Fire,,190,Bo Jackson,0,
BBFA-134,Magic,Magic Johnson Debut,SILVER BLAST,Fire,,185,Magic Johnson,0,
BBFA-135,Emmitt-164,Emmitt Smith Debut,SILVER BLAST,Fire,,185,Emmitt Smith,0,
BBFA-136,Marino,Dan Marino Debut,SILVER BLAST,Fire,,185,Dan Marino,0,
BBFA-137,"Barry ""Cutback"" Sanders",Barry Sanders Debut,SILVER BLAST,Fire,,185,Barry Sanders,0,
BBFA-138,Muggsy,Muggsy Bogues Debut,SILVER BLAST,Fire,,180,Muggsy Bogues,0,
BBFA-139,Spudnick,Spudd Webb Debut,SILVER BLAST,Fire,,180,Spudd Webb,0,
BBFA-140,The Ironman,Cal Ripkin JR Debut,SILVER BLAST,Fire,,180,Cal Ripkin JR,0,
BBFA-141,Peek-A-Boo,Picabo Street Debut,SILVER BLAST,Fire,,180,Picabo Street,0,
BBFA-142,Wizard,Ozzie Smith Debut,SILVER BLAST,Fire,,175,Ozzie Smith,0,
BBFA-143,Joey Jawz,Joey Chestnut Debut,SILVER BLAST,Fire,,175,Joey Chestnut,0,
BBFA-144,Bus,Jerome Bettis Debut,SILVER BLAST,Fire,,175,Jerome Bettis,0,
BBFA-145,Chicken Man,Wade Boggs Debut,SILVER BLAST,Fire,,175,Wade Boggs,0,
BBFA-146,HowBout'em,Jimmy Johnson Debut,SILVER BLAST,Fire,,175,Jimmy Johnson,0,
BBFA-147,Sea-Largent,Steve Largent Debut,SILVER BLAST,Fire,,165,Steve Largent,0,
BBFA-148,Howietzer,Howie Long Debut,SILVER BLAST,Fire,,165,Howie Long,0,
BBFA-149,Goggles,Eric Dickerson Debut,SILVER BLAST,Fire,,165,Eric Dickerson,0,
BBFA-150,Steady Eddie,Eddie George Debut,SILVER BLAST,Fire,,165,Eddie George,0,
BBFA-151,X.L.,Xavier Legette Alpha Update,SILVER BLAST,Fire,,165,Xavier Legette,0,
BBFA-152,Pet Dog,Ethan Petry Debut,SILVER BLAST,Fire,,165,Ethan Petry,0,
BBFA-153,Windmill,Dominique Wilkins Debut,SILVER BLAST,Fire,,165,Dominique Wilkins,0,
BBFA-154,Boom,Boomer Esiason Debut,SILVER BLAST,Fire,,165,Boomer Esiason,0,
BBFA-155,Cameleon,Cameron Brink Debut,SILVER BLAST,Fire,,165,Cameron Brink,0,
BBFA-156,Curaçao Kid,Anduw Jones Debut,SILVER BLAST,Fire,,160,Anduw Jones,0,
BBFA-157,Sterling,Sterling Sharpe Debut,SILVER BLAST,Fire,,160,Sterling Sharpe,0,
BBFA-158,Caveman,Johnny Damon Debut,SILVER BLAST,Fire,,160,Johnny Damon,0,
BBFA-159,Lady Magic,Nancy Lieberman Debut,SILVER BLAST,Fire,,160,Nancy Lieberman,0,
BBFA-160,Hoge-Ball,Merril Hoge Debut,SILVER BLAST,Fire,,155,Merril Hoge,0,
BBFA-161,InVinceable,Vince Young Debut,SILVER BLAST,Fire,,155,Vince Young,0,
BBFA-162,Slash,Kordell Stewart Debut,SILVER BLAST,Fire,,155,Kordell Stewart,0,
BBFA-163,Tikoff,Fred Biletnikoff Debut,SILVER BLAST,Fire,,155,Fred Biletnikoff,0,
BBFA-164,Bone,Jay Buhner Debut,SILVER BLAST,Fire,,155,Jay Buhner,0,
BBFA-165,Kurse,Jevon Kearse Debut,SILVER BLAST,Fire,,150,Jevon Kearse,0,
BBFA-166,Deep Freeze,George Gervin Debut,SILVER BLAST,Fire,,150,George Gervin,0,
BBFA-167,Woody,Darren Woodson Debut,SILVER BLAST,Fire,,150,Darren Woodson,0,
BBFA-168,Coopanova,Cynthia Cooper Debut,SILVER BLAST,Fire,,150,Cynthia Cooper,0,
BBFA-169,Hard-Drive,Tim Hardaway Debut,SILVER BLAST,Fire,,150,Tim Hardaway,0,
BBFA-170,BuckShot,Buck Showalter Debut,SILVER BLAST,Fire,,150,Buck Showalter,0,
BBFA-171,Haymaker,Spencer Haywood Debut,SILVER BLAST,Fire,,150,Spencer Haywood,0,
BBFA-172,Bojax,Founding Hero Alpha Update,SILVER BLAST,Ice,,190,Bo Jackson,0,
BBFA-173,Magic,Magic Johnson Debut,SILVER BLAST,Ice,,185,Magic Johnson,0,
BBFA-174,Emmitt-164,Emmitt Smith Debut,SILVER BLAST,Ice,,185,Emmitt Smith,0,
BBFA-175,Marino,Dan Marino Debut,SILVER BLAST,Ice,,185,Dan Marino,0,
BBFA-176,"Barry ""Cutback"" Sanders",Barry Sanders Debut,SILVER BLAST,Ice,,185,Barry Sanders,0,
BBFA-177,Muggsy,Muggsy Bogues Debut,SILVER BLAST,Ice,,180,Muggsy Bogues,0,
BBFA-178,Spudnick,Spudd Webb Debut,SILVER BLAST,Ice,,180,Spudd Webb,0,
BBFA-179,The Ironman,Cal Ripkin JR Debut,SILVER BLAST,Ice,,180,Cal Ripkin JR,0,
BBFA-180,Peek-A-Boo,Picabo Street Debut,SILVER BLAST,Ice,,180,Picabo Street,0,
BBFA-181,Wizard,Ozzie Smith Debut,SILVER BLAST,Ice,,175,Ozzie Smith,0,
BBFA-182,Joey Jawz,Joey Chestnut Debut,SILVER BLAST,Ice,,175,Joey Chestnut,0,
BBFA-183,Bus,Jerome Bettis Debut,SILVER BLAST,Ice,,175,Jerome Bettis,0,
BBFA-184,Chicken Man,Wade Boggs Debut,SILVER BLAST,Ice,,175,Wade Boggs,0,
BBFA-185,HowBout'em,Jimmy Johnson Debut,SILVER BLAST,Ice,,175,Jimmy Johnson,0,
BBFA-186,Sea-Largent,Steve Largent Debut,SILVER BLAST,Ice,,165,Steve Largent,0,
BBFA-187,Howietzer,Howie Long Debut,SILVER BLAST,Ice,,165,Howie Long,0,
BBFA-188,Goggles,Eric Dickerson Debut,SILVER BLAST,Ice,,165,Eric Dickerson,0,
BBFA-189,Steady Eddie,Eddie George Debut,SILVER BLAST,Ice,,165,Eddie George,0,
BBFA-190,X.L.,Xavier Legette Alpha Update,SILVER BLAST,Ice,,165,Xavier Legette,0,
BBFA-191,Pet Dog,Ethan Petry Debut,SILVER BLAST,Ice,,165,Ethan Petry,0,
BBFA-192,Windmill,Dominique Wilkins Debut,SILVER BLAST,Ice,,165,Dominique Wilkins,0,
BBFA-193,Boom,Boomer Esiason Debut,SILVER BLAST,Ice,,165,Boomer Esiason,0,
BBFA-194,Cameleon,Cameron Brink Debut,SILVER BLAST,Ice,,165,Cameron Brink,0,
BBFA-195,Curaçao Kid,Anduw Jones Debut,SILVER BLAST,Ice,,160,Anduw Jones,0,
BBFA-196,Sterling,Sterling Sharpe Debut,SILVER BLAST,Ice,,160,Sterling Sharpe,0,
BBFA-197,Caveman,Johnny Damon Debut,SILVER BLAST,Ice,,160,Johnny Damon,0,
BBFA-198,Lady Magic,Nancy Lieberman Debut,SILVER BLAST,Ice,,160,Nancy Lieberman,0,
BBFA-199,Hoge-Ball,Merril Hoge Debut,SILVER BLAST,Ice,,155,Merril Hoge,0,
BBFA-200,InVinceable,Vince Young Debut,SILVER BLAST,Ice,,155,Vince Young,0,
BBFA-201,Slash,Kordell Stewart Debut,SILVER BLAST,Ice,,155,Kordell Stewart,0,
BBFA-202,Tikoff,Fred Biletnikoff Debut,SILVER BLAST,Ice,,155,Fred Biletnikoff,0,
BBFA-203,Bone,Jay Buhner Debut,SILVER BLAST,Ice,,155,Jay Buhner,0,
BBFA-204,Kurse,Jevon Kearse Debut,SILVER BLAST,Ice,,150,Jevon Kearse,0,
BBFA-205,Deep Freeze,George Gervin Debut,SILVER BLAST,Ice,,150,George Gervin,0,
BBFA-206,Woody,Darren Woodson Debut,SILVER BLAST,Ice,,150,Darren Woodson,0,
BBFA-207,Coopanova,Cynthia Cooper Debut,SILVER BLAST,Ice,,150,Cynthia Cooper,0,
BBFA-208,Hard-Drive,Tim Hardaway Debut,SILVER BLAST,Ice,,150,Tim Hardaway,0,
BBFA-209,BuckShot,Buck Showalter Debut,SILVER BLAST,Ice,,150,Buck Showalter,0,
BBFA-210,Haymaker,Spencer Haywood Debut,SILVER BLAST,Ice,,150,Spencer Haywood,0,
HTD-1,Gavel of Justice,,Home Team Discount,,,0,,3,Lower the opponent's Hero by -30.
HTD-2,"Heads I Win, Tails You Lose",,Home Team Discount,,,0,,0,"Flip a coin: If heads, your Hero gets +15. If tails, your opponent's Hero loses -5."
HTD-3,Only Upside,,Home Team Discount,,,0,,0,"Pick a number from 1 to 6, then roll a dice. If it lands on your number, your Hero gets +20. If not, draw a Play from your Playbook."
HTD-4,3rd Time Charm,,Home Team Discount,,,0,,1,"Flip a coin 3 times. If all 3 flips land on heads, your Hero's Power is doubled. Each time the coin lands on tails, draw a Play."
HTD-5,Only Fire,,Home Team Discount,,,0,,2,For the rest of the game all Heroes have Fire Weapons.
HTD-6,Only Ice,,Home Team Discount,,,0,,2,For the rest of the game all Heroes have Ice Weapons.
HTD-7,Only Steel,,Home Team Discount,,,0,,2,For the rest of the game all Heroes have Steel Weapons.
HTD-8,Flame Wall,,Home Team Discount,,,0,,0,"If your Hero has a Fire weapon, your opponent can't run any Plays this Battle."
HTD-9,Icy Shield,,Home Team Discount,,,0,,0,"If your Hero has an Ice weapon, your opponent can't run any Plays this Battle."
HTD-10,Steel Defense,,Home Team Discount,,,0,,0,"If your Hero has a Steel weapon, your opponent can't run any Plays this Battle."
HTD-11,Curveball,,Home Team Discount,,,0,,2,Replace your Hero with any Hero from your hand and draw 1 Hero.
HTD-12,Loan Sharked,,Home Team Discount,,,0,,1,"For the rest of the Game if a coin is flipped, lower the opponent's Hero in the active Battle by -5."
HTD-13,Shooters Shoot,,Home Team Discount,,,0,,1,Flip a coin 4 times; your opponent's Hero gets -5 each time the coin lands on tails.
HTD-14,Heads-Up!,,Home Team Discount,,,0,,1,Flip a coin 4 times; your Hero gets +5 each time the coin lands on heads.
HTD-15,To Fight Another Day,,Home Team Discount,,,0,,1,"If you lost the previous Battle, your Hero in the active Battle gets +20."
HTD-16,1-4-1 Play,,Home Team Discount,,,0,,0,Draw a Play from your Playbook.
HTD-17,Adding Depth,,Home Team Discount,,,0,,1,Draw a card from either your Playbook or your Hero Deck.
HTD-18,Late Game Lockdown,,Home Team Discount,,,0,,1,Your opponent cannot Substitute in Battle 7.
HTD-19,Prevent D,,Home Team Discount,,,0,,2,Your opponent can't run any Plays in Battle 7.
HTD-20,Rebuild,,Home Team Discount,,,0,,1,"If you lost the previous Battle, Discard all Heroes in your hand and draw 4 new Heroes from your Hero Deck."
HTD-21,Worth The Risk?,,Home Team Discount,,,0,,0,"Roll a dice: if you get a 1 or 6, your Hero's power drops to 0. If you roll a 2-5, you gain +25."
HTD-22,Tough Call,,Home Team Discount,,,0,,1,Reveal the top 3 Plays of your Playbook; choose 1 and add it to your hand then Discard the other 2.
HTD-23,Indestructible,,Home Team Discount,,,0,,0,This Hero can't have its power reduced by an opponent's Play.
HTD-24,Going Back to Back,,Home Team Discount,,,0,,2,This Hero gets any extra Power your previous Hero had.
HTD-25,Easy Choice,,Home Team Discount,,,0,,0,"No matter the outcome of this Battle, you decide who gets Honors (goes first) in the next Battle."
HTD-26,Pulling The Plug,,Home Team Discount,,,0,,0,Any Plays that are affecting the rest of the Game are now cancelled going forward (including your own).
HTD-27,Rally Cap,,Home Team Discount,,,0,,1,If your Hero in this Battle is losing by 15 or more it gets +20.
HTD-28,Rob Peter Pay Paul,,Home Team Discount,,,0,,0,"This Hero gets +15, but your Hero in the next Battle gets -5."
HTD-29,"Make It, Take It",,Home Team Discount,,,0,,0,"For the rest of the game, whenever you win a Battle, your Hero in the next Battle gets +5."
HTD-30,QB Sneak,,Home Team Discount,,,0,,0,"If this Battle is tied, your Hero gets +1."
HTD-31,Transfer Portal,,Home Team Discount,,,0,,2,Your Hero loses -30. Your Hero in the next Battle gets +30.
HTD-32,Recycle,,Home Team Discount,,,0,,1,Shuffle all Plays used in previous Battles back into your Playbook. Draw 2 Plays.
HTD-33,Contract Limitations,,Home Team Discount,,,0,,0,Your Hero gets +15 but you don't draw a Play at the start of next Battle.
HTD-34,Hollow Bat,,Home Team Discount,,,0,,1,"Roll a dice. If it lands on 3-6, your Hero gets +25. If it lands on 1 or 2, your Hero gets -25."
HTD-35,Lost Plays,,Home Team Discount,,,0,,0,Both Players Discard the top 3 Plays of their Playbook.
HTD-36,One-And-One,,Home Team Discount,,,0,,0,"Flip a coin. If heads, your Hero gets +10. You may do this a second and final time if it lands on heads."
HTD-37,Ice Crew,,Home Team Discount,,,0,,2,"For every Hero with an Ice weapon you've used in all Battles so far, your Hero gets +10."
HTD-38,Steel Crew,,Home Team Discount,,,0,,1,"For every Hero with a Steel weapon you've used in all Battles so far, your Hero gets +10."
HTD-39,Fire Crew,,Home Team Discount,,,0,,2,"For every Hero with a Fire weapon you've used in all Battles so far, your Hero gets +10."
HTD-40,Blind Substitution,,Home Team Discount,,,0,,2,Discard your Hero. Replace it with the top card of your Hero Deck.
HTD-41,Frost-Hardened,,Home Team Discount,,,0,,0,"For the rest of the game, if your Hero has a Steel weapon, it changes to an Ice weapon."
HTD-42,Nasty Or Nada,,Home Team Discount,,,0,,0,Roll a dice 3 times. Your Hero gets +30 if you roll a 6.
HTD-43,Molten Steel,,Home Team Discount,,,0,,0,"For the rest of the game, if your Hero has a Steel weapon, it changes to a Fire weapon."
HTD-44,Forced Retreat,,Home Team Discount,,,0,,1,"Your opponent must Discard their current Hero, and replace it with one from their hand."
HTD-45,Burning Fever,,Home Team Discount,,,0,,1,"If your Hero has a Fire weapon, it can't drop below its current Power."
HTD-46,Frozen Resolve,,Home Team Discount,,,0,,1,"If your Hero has an Ice weapon, it can't drop below its current Power."
HTD-47,Forced Substitution,,Home Team Discount,,,0,,2,Your opponent must pay 2 Hot Dogs and Substitute next Battle.
HTD-48,Brothers In Arms,,Home Team Discount,,,0,,1,"If your opponent has played a Hero with the same weapon type as yours, your Hero gets +20."
HTD-49,Cursed Coin,,Home Team Discount,,,0,,1,Flip a coin 3 times; opponent's Hero gets -10 each time the coin lands on heads.
HTD-50,Fire Extinguisher,,Home Team Discount,,,0,,1,"If your opponent's Hero has a Fire weapon, give it -20."
HTD-51,Ice Pick,,Home Team Discount,,,0,,1,"If your opponent's Hero has an Ice weapon, give it -20."
HTD-52,Stain-Less-Steel,,Home Team Discount,,,0,,1,"If your opponent's Hero has a Steel weapon, give it -15."
HTD-53,Roster Cuts,,Home Team Discount,,,0,,2,Discard the top 3 Heroes of your Hero Deck.
HTD-54,Ice Climber,,Home Team Discount,,,0,,1,"If your Hero has an Ice weapon and your opponent has Steel, your Hero gets +35."
HTD-55,Smitty,,Home Team Discount,,,0,,1,"If your Hero has a Fire weapon and your opponent has Steel, your Hero gets +35."
HTD-56,Last-Minute Re-Org,,Home Team Discount,,,0,,2,Swap your Hero with another one of your face-down Heroes from a future Battle.
HTD-57,Over Under,,Home Team Discount,,,0,,1,Send 2 Heroes from your hand to your Discard Pile. Draw 1 Play and 1 Hero.
HTD-58,Radiant Comeback,,Home Team Discount,,,0,,1,Swap your Hero with a Glow weapon Hero in your Discard Pile.
HTD-59,Icy Comeback,,Home Team Discount,,,0,,1,Swap your Hero with an Ice weapon Hero in your Discard Pile.
HTD-60,Fire Comeback,,Home Team Discount,,,0,,1,Swap your Hero with a Fire weapon Hero in your Discard Pile.
HD-1,Dirty Water Dan,,Hot Dog,,,0,,0,
HD-2,Grillbert,,Hot Dog,,,0,,0,
HD-3,Sammy Sausage,,Hot Dog,,,0,,0,
HD-4,Dijon Don,,Hot Dog,,,0,,0,
HD-5,Coney Carl,,Hot Dog,,,0,,0,
HD-6,Wurst Wayne,,Hot Dog,,,0,,0,
HD-7,Mustard Man,,Hot Dog,,,0,,0,
HD-8,Pickle Pete,,Hot Dog,,,0,,0,
HD-9,Brat Wurst,,Hot Dog,,,0,,0,
HD-10,Frank,,Hot Dog,,,0,,0,
HD-11,Willy B,,Hot Dog,,,0,,0,
HD-12,Vincent Van Dough,,Hot Dog,,,0,,0,
HD-13,Twirly Girl,,Hot Dog,,,0,,0,
HD-14,Steamer Stan,,Hot Dog,,,0,,0,
HD-15,Sandi Skillet,,Hot Dog,,,0,,0,
HD-16,Sherlock,,Hot Dog,,,0,,0,
HD-17,Matty Matador,,Hot Dog,,,0,,0,
HD-18,Susie Sauce,,Hot Dog,,,0,,0,
HD-19,Scotty Skates,,Hot Dog,,,0,,0,
HD-20,Becky Birddog,,Hot Dog,,,0,,0,
HD-21,King Ketchup,,Hot Dog,,,0,,0,
HD-22,Laura Links,,Hot Dog,,,0,,0,
HD-23,Hotshot Hank,,Hot Dog,,,0,,0,
HD-24,Hoopie,,Hot Dog,,,0,,0,
HD-25,Glitzy,,Hot Dog,,,0,,0,
HD-26,Dr. Furter,,Hot Dog,,,0,,0,
HD-27,Chedda,,Hot Dog,,,0,,0,
HD-28,Brenda Bunsen,,Hot Dog,,,0,,0,
HD-29,Brawler,,Hot Dog,,,0,,0,
HD-30,Rollerboard Rob,,Hot Dog,,,0,,0,
