Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
BF-216,Stitcher,First Edition,Battlefoil,Hex,,145,Jonathan Taylor,0,
BF-217,Stitcher,First Edition,Battlefoil,GLOW,,100,Jonathan Taylor,0,
BF-218,Stitcher,First Edition,Battlefoil,Fire,,95,Jonathan Taylor,0,
BF-219,Stitcher,First Edition,Battlefoil,Ice,,95,Jonathan Taylor,0,
BF-220,Stitcher,First Edition,Battlefoil,Steel,,90,Jonathan Taylor,0,
BF-221,Triple Threat,First Edition,Battlefoil,Hex,,145,Lamelo Ball,0,
BF-222,Triple Threat,First Edition,Battlefoil,GLOW,,100,Lamelo Ball,0,
BF-223,Triple Threat,First Edition,Battlefoil,Fire,,95,Lamelo Ball,0,
BF-224,Triple Threat,First Edition,Battlefoil,Ice,,95,Lamelo Ball,0,
BF-225,Triple Threat,First Edition,Battlefoil,Steel,,90,Lamelo Ball,0,
SF-1,A.I.,Allen Iverson Debut,Superfoil,SUPER,,200,Allen Iverson,0,
SF-2,Young-Gunner,Steve Young Debut,Superfoil,SUPER,,200,Steve Young,0,
SF-3,Leducky,Brandi Chastain Debut,Superfoil,SUPER,,200,Inspried byKatie Ledecky,0,
SF-4,Boz,Brian Bosworth Debut,Superfoil,SUPER,,195,Brian Bosworth,0,
SF-5,Cruschman,Adley Rutshman Debut,Superfoil,SUPER,,195,Adley Rutschman,0,
SF-6,Allenwrench,Marcus Allen Debut,Superfoil,SUPER,,195,Marcus Allen,0,
SF-7,Star-Bach,Roger Staubach Debut,Superfoil,SUPER,,190,Roger Staubach,0,
SF-8,Grand-Ma-Ma,Larry Johnson Debut,Superfoil,SUPER,,190,Larry Johnson,0,
SF-9,Amon-Ra,Amon-Ra St. Brown Debut,Superfoil,SUPER,,190,Amon-Ra St. Brown,0,
SF-10,Waddler,Jaylen Waddle Debut,Superfoil,SUPER,,185,Jaylen Waddle,0,
SF-11,Donnie Baseball,Don Mattingly Debut,Superfoil,SUPER,,185,Don Mattingly,0,
SF-12,Boshpit,Chris Bosh Debut,Superfoil,SUPER,,185,Chris Bosh,0,
SF-13,Thurmanator,Thuman Thomas Debut,Superfoil,SUPER,,180,Thurman Thomas,0,
SF-14,Flutie,Doug Flutie Debut,Superfoil,SUPER,,180,Doug Flutie,0,
SF-15,Green-Machine,Jalen Green Debut,Superfoil,SUPER,,180,Jalen Green,0,
SF-16,KAT,Karl-Anthony Towns Debut,Superfoil,SUPER,,180,Karl-Anthony Towns,0,
SF-17,Mean-Joe,Joe Greene Debut,Superfoil,SUPER,,180,Mean Joe Greene,0,
SF-18,Chief,Robert Parish Debut,Superfoil,SUPER,,180,Robert Parish,0,
SF-19,Thrill,Will Clark Debut,Superfoil,SUPER,,175,Will Clark,0,
SF-20,Frostbite,Trae Young Debut,Superfoil,SUPER,,175,Trae Young,0,
SF-21,Blockhale,Kevin McHale Debut,Superfoil,SUPER,,175,Kevin Mchale,0,
SF-22,Timmy,Tim Brown Debut,Superfoil,SUPER,,175,Tim Brown,0,
SF-23,Palmer,Jim Palmer Debut,Superfoil,SUPER,,175,Jim Palmer,0,
SF-24,Thighs Man,Joe Theisman,Superfoil,SUPER,,175,Joe Theismann,0,
SF-25,Rodder,Rod Smith Debut,Superfoil,SUPER,,170,Rod Smith,0,
SF-26,Awesome Dawson,Andre Dawson Debut,Superfoil,SUPER,,170,Andre Dawson,0,
SF-27,Line-Art,Matt Leinart Debut,Superfoil,SUPER,,170,Matt Leinart,0,
SF-28,Swoopes,Sheryl Swoopes Debut,Superfoil,SUPER,,170,Sheryl Swoopes,0,
SF-29,Smoke,Dave Stewart Debut,Superfoil,SUPER,,170,Dave Stewart,0,
SF-30,Man of Steal,Vince Coleman Debut,Superfoil,SUPER,,170,Vince Coleman,0,
SF-31,Showtime,First Edition,Superfoil,SUPER,,185,Shohei Ohtani,0,
SF-32,Matata,First Edition,Superfoil,SUPER,,185,Ronald Acuna Jr.,0,
SF-33,Gaveler,First Edition,Superfoil,SUPER,,185,Aaron Judge,0,
SF-34,Burrocious,First Edition,Superfoil,SUPER,,185,Joe Burrow,0,
SF-35,Victory,First Edition,Superfoil,SUPER,,185,Victor Wembenyama,0,
SF-36,Shrouded,First Edition,Superfoil,SUPER,,180,CJ Stroud,0,
SF-37,Taze'em,First Edition,Superfoil,SUPER,,180,Jayson Tatum,0,
SF-38,Caliber,First Edition,Superfoil,SUPER,,180,Caleb Williams,0,
SF-39,C.C.,First Edition,Superfoil,SUPER,,180,Caitlin Clark,0,
SF-40,Doublecheck,First Edition,Superfoil,SUPER,,180,Aaron Rodgers,0,
SF-41,Cobra,First Edition,Superfoil,SUPER,,175,Kevin Durant,0,
SF-42,Cruze-Control,First Edition,Superfoil,SUPER,,175,Elly De La Cruz,0,
SF-43,Processor,First Edition,Superfoil,SUPER,,175,Joel Embiid,0,
SF-44,Burner,First Edition,Superfoil,SUPER,,175,Jalen Brunson,0,
SF-45,Cowboy,First Edition,Superfoil,SUPER,,175,Corey Seager,0,
SF-46,Yeti,First Edition,Superfoil,SUPER,,170,Travis Kelce,0,
SF-47,Tattoo,First Edition,Superfoil,SUPER,,170,Fernando Tatís Jr.,0,
SF-48,Superbaby,First Edition,Superfoil,SUPER,,170,Rafael Devers,0,
SF-49,Jeesaw,First Edition,Superfoil,SUPER,,170,Najee Harris,0,
SF-50,Tongue-Twister,First Edition,Superfoil,SUPER,,170,Tua Tagovailoa,0,
SF-51,Halo,First Edition,Superfoil,SUPER,,165,Angel Reese,0,
SF-52,Eagle-Eye,First Edition,Superfoil,SUPER,,165,Jalen Hurts,0,
SF-53,Turntable,First Edition,Superfoil,SUPER,,165,Trea Turner,0,
SF-54,Bandelero,First Edition,Superfoil,SUPER,,165,Paolo Banchero,0,
SF-55,Marverati,First Edition,Superfoil,SUPER,,165,Marvin Harrison Jr.,0,
SF-56,Action,First Edition,Superfoil,SUPER,,160,Jackson Holliday,0,
SF-57,Vampire,First Edition,Superfoil,SUPER,,160,Vladimir Guerrero Jr.,0,
SF-58,Jeeves,First Edition,Superfoil,SUPER,,160,Jimmy Butler,0,
SF-59,Carroller,First Edition,Superfoil,SUPER,,160,Corbin Carroll,0,
SF-60,Draco,First Edition,Superfoil,SUPER,,160,Drake Maye,0,
SF-61,Cha-Ching,First Edition,Superfoil,SUPER,,155,Jackson Chourio,0,
SF-62,Time,First Edition,Superfoil,SUPER,,155,Damian Lillard,0,
SF-63,Fungi,First Edition,Superfoil,SUPER,,155,Kawhi Leonard,0,
SF-64,Wild Beard,First Edition,Superfoil,SUPER,,155,James Harden,0,
SF-65,Shepherd,First Edition,Superfoil,SUPER,,155,Ceedee Lamb,0,
SF-66,Ollie,First Edition,Superfoil,SUPER,,150,Matt Olson,0,
SF-67,Tank,First Edition,Superfoil,SUPER,,150,Derrick Henry,0,
SF-68,Grin,First Edition,Superfoil,SUPER,,150,Fracisco Lindor,0,
SF-69,Bammer,First Edition,Superfoil,SUPER,,150,Bam Adebayo,0,
SF-70,Barreler,First Edition,Superfoil,SUPER,,150,Cooper Kupp,0,
SF-71,Cupid,First Edition,Superfoil,SUPER,,145,Jordan Love,0,
SF-72,Javalanche,First Edition,Superfoil,SUPER,,145,Jamal Murray,0,
SF-73,Bionic,First Edition,Superfoil,SUPER,,145,Carlos Correa,0,
SF-74,Stitcher,First Edition,Superfoil,SUPER,,145,Jonathan Taylor,0,
SF-75,Triple Threat,First Edition,Superfoil,SUPER,,145,Lamelo Ball,0,
SF-76,BoJax,Founding Hero,Superfoil,SUPER,,250,Bo Jackson,0,
BFA-1,A.I.,Allen Iverson Debut,Inspired Ink Battlefoil,Hex,,200,Allen Iverson,0,
BFA-2,A.I.,Allen Iverson Debut,Inspired Ink Battlefoil,GLOW,,190,Allen Iverson,0,
BFA-3,A.I.,Allen Iverson Debut,Inspired Ink Battlefoil,Fire,,185,Allen Iverson,0,
BFA-4,A.I.,Allen Iverson Debut,Inspired Ink Battlefoil,Ice,,185,Allen Iverson,0,
BFA-5,A.I.,Allen Iverson Debut,Inspired Ink Battlefoil,Steel,,170,Allen Iverson,0,
BFA-6,Young-Gunner,Steve Young Debut,Inspired Ink Battlefoil,Hex,,200,Steve Young,0,
BFA-7,Young-Gunner,Steve Young Debut,Inspired Ink Battlefoil,GLOW,,190,Steve Young,0,
BFA-8,Young-Gunner,Steve Young Debut,Inspired Ink Battlefoil,Fire,,185,Steve Young,0,
BFA-9,Young-Gunner,Steve Young Debut,Inspired Ink Battlefoil,Ice,,185,Steve Young,0,
BFA-10,Young-Gunner,Steve Young Debut,Inspired Ink Battlefoil,Steel,,170,Steve Young,0,
BFA-11,Brandi,Brandi Chastain Debut,Inspired Ink Battlefoil,Hex,,200,Brandi Chastain,0,
BFA-12,Brandi,Brandi Chastain Debut,Inspired Ink Battlefoil,GLOW,,190,Brandi Chastain,0,
BFA-13,Brandi,Brandi Chastain Debut,Inspired Ink Battlefoil,Fire,,185,Brandi Chastain,0,
BFA-14,Brandi,Brandi Chastain Debut,Inspired Ink Battlefoil,Ice,,185,Brandi Chastain,0,
BFA-15,Brandi,Brandi Chastain Debut,Inspired Ink Battlefoil,Steel,,170,Brandi Chastain,0,
BFA-16,Boz,Brian Bosworth Debut,Inspired Ink Battlefoil,Hex,,195,Brian Bosworth,0,
BFA-17,Boz,Brian Bosworth Debut,Inspired Ink Battlefoil,GLOW,,185,Brian Bosworth,0,
BFA-18,Boz,Brian Bosworth Debut,Inspired Ink Battlefoil,Fire,,180,Brian Bosworth,0,
BFA-19,Boz,Brian Bosworth Debut,Inspired Ink Battlefoil,Ice,,180,Brian Bosworth,0,
BFA-20,Boz,Brian Bosworth Debut,Inspired Ink Battlefoil,Steel,,165,Brian Bosworth,0,
BFA-21,Cruschman,Adley Rutshman Debut,Inspired Ink Battlefoil,Hex,,195,Adley Rutschman,0,
BFA-22,Cruschman,Adley Rutshman Debut,Inspired Ink Battlefoil,GLOW,,185,Adley Rutschman,0,
BFA-23,Cruschman,Adley Rutshman Debut,Inspired Ink Battlefoil,Fire,,180,Adley Rutschman,0,
BFA-24,Cruschman,Adley Rutshman Debut,Inspired Ink Battlefoil,Ice,,180,Adley Rutschman,0,
BFA-25,Cruschman,Adley Rutshman Debut,Inspired Ink Battlefoil,Steel,,165,Adley Rutschman,0,
BFA-26,Allenwrench,Marcus Allen Debut,Inspired Ink Battlefoil,Hex,,195,Marcus Allen,0,
BFA-27,Allenwrench,Marcus Allen Debut,Inspired Ink Battlefoil,GLOW,,185,Marcus Allen,0,
BFA-28,Allenwrench,Marcus Allen Debut,Inspired Ink Battlefoil,Fire,,180,Marcus Allen,0,
BFA-29,Allenwrench,Marcus Allen Debut,Inspired Ink Battlefoil,Ice,,180,Marcus Allen,0,
BFA-30,Allenwrench,Marcus Allen Debut,Inspired Ink Battlefoil,Steel,,165,Marcus Allen,0,
BFA-31,Star-Bach,Roger Staubach Debut,Inspired Ink Battlefoil,Hex,,190,Roger Staubach,0,
BFA-32,Star-Bach,Roger Staubach Debut,Inspired Ink Battlefoil,GLOW,,180,Roger Staubach,0,
BFA-33,Star-Bach,Roger Staubach Debut,Inspired Ink Battlefoil,Fire,,175,Roger Staubach,0,
BFA-34,Star-Bach,Roger Staubach Debut,Inspired Ink Battlefoil,Ice,,175,Roger Staubach,0,
BFA-35,Star-Bach,Roger Staubach Debut,Inspired Ink Battlefoil,Steel,,160,Roger Staubach,0,
BFA-36,Grand-Ma-Ma,Larry Johnson Debut,Inspired Ink Battlefoil,Hex,,190,Larry Johnson,0,
BFA-37,Grand-Ma-Ma,Larry Johnson Debut,Inspired Ink Battlefoil,GLOW,,180,Larry Johnson,0,
BFA-38,Grand-Ma-Ma,Larry Johnson Debut,Inspired Ink Battlefoil,Fire,,175,Larry Johnson,0,
BFA-39,Grand-Ma-Ma,Larry Johnson Debut,Inspired Ink Battlefoil,Ice,,175,Larry Johnson,0,
BFA-40,Grand-Ma-Ma,Larry Johnson Debut,Inspired Ink Battlefoil,Steel,,160,Larry Johnson,0,
BFA-41,Amon-Ra,Amon-Ra St. Brown Debut,Inspired Ink Battlefoil,Hex,,190,Amon-Ra St. Brown,0,
BFA-42,Amon-Ra,Amon-Ra St. Brown Debut,Inspired Ink Battlefoil,GLOW,,180,Amon-Ra St. Brown,0,
BFA-43,Amon-Ra,Amon-Ra St. Brown Debut,Inspired Ink Battlefoil,Fire,,175,Amon-Ra St. Brown,0,
BFA-44,Amon-Ra,Amon-Ra St. Brown Debut,Inspired Ink Battlefoil,Ice,,175,Amon-Ra St. Brown,0,
BFA-45,Amon-Ra,Amon-Ra St. Brown Debut,Inspired Ink Battlefoil,Steel,,160,Amon-Ra St. Brown,0,
BFA-46,Waddler,Jaylen Waddle Debut,Inspired Ink Battlefoil,Hex,,185,Jaylen Waddle,0,
BFA-47,Waddler,Jaylen Waddle Debut,Inspired Ink Battlefoil,GLOW,,175,Jaylen Waddle,0,
BFA-48,Waddler,Jaylen Waddle Debut,Inspired Ink Battlefoil,Fire,,165,Jaylen Waddle,0,
BFA-49,Waddler,Jaylen Waddle Debut,Inspired Ink Battlefoil,Ice,,165,Jaylen Waddle,0,
BFA-50,Waddler,Jaylen Waddle Debut,Inspired Ink Battlefoil,Steel,,155,Jaylen Waddle,0,
BFA-51,Donnie Baseball,Don Mattingly Debut,Inspired Ink Battlefoil,Hex,,185,Don Mattingly,0,
BFA-52,Donnie Baseball,Don Mattingly Debut,Inspired Ink Battlefoil,GLOW,,175,Don Mattingly,0,
BFA-53,Donnie Baseball,Don Mattingly Debut,Inspired Ink Battlefoil,Fire,,165,Don Mattingly,0,
BFA-54,Donnie Baseball,Don Mattingly Debut,Inspired Ink Battlefoil,Ice,,165,Don Mattingly,0,
BFA-55,Donnie Baseball,Don Mattingly Debut,Inspired Ink Battlefoil,Steel,,155,Don Mattingly,0,
BFA-56,Boshpit,Chris Bosh Debut,Inspired Ink Battlefoil,Hex,,185,Chris Bosh,0,
BFA-57,Boshpit,Chris Bosh Debut,Inspired Ink Battlefoil,GLOW,,175,Chris Bosh,0,
BFA-58,Boshpit,Chris Bosh Debut,Inspired Ink Battlefoil,Fire,,165,Chris Bosh,0,
BFA-59,Boshpit,Chris Bosh Debut,Inspired Ink Battlefoil,Ice,,165,Chris Bosh,0,
BFA-60,Boshpit,Chris Bosh Debut,Inspired Ink Battlefoil,Steel,,155,Chris Bosh,0,
BFA-61,Thurmanator,Thuman Thomas Debut,Inspired Ink Battlefoil,Hex,,180,Thurman Thomas,0,
BFA-62,Thurmanator,Thuman Thomas Debut,Inspired Ink Battlefoil,GLOW,,170,Thurman Thomas,0,
BFA-63,Thurmanator,Thuman Thomas Debut,Inspired Ink Battlefoil,Fire,,160,Thurman Thomas,0,
BFA-64,Thurmanator,Thuman Thomas Debut,Inspired Ink Battlefoil,Ice,,160,Thurman Thomas,0,
BFA-65,Thurmanator,Thuman Thomas Debut,Inspired Ink Battlefoil,Steel,,150,Thurman Thomas,0,
BFA-66,Flutie,Doug Flutie Debut,Inspired Ink Battlefoil,Hex,,180,Doug Flutie,0,
BFA-67,Flutie,Doug Flutie Debut,Inspired Ink Battlefoil,GLOW,,170,Doug Flutie,0,
BFA-68,Flutie,Doug Flutie Debut,Inspired Ink Battlefoil,Fire,,160,Doug Flutie,0,
BFA-69,Flutie,Doug Flutie Debut,Inspired Ink Battlefoil,Ice,,160,Doug Flutie,0,
BFA-70,Flutie,Doug Flutie Debut,Inspired Ink Battlefoil,Steel,,150,Doug Flutie,0,
BFA-71,Green-Machine,Jalen Green Debut,Inspired Ink Battlefoil,Hex,,180,Jalen Green,0,
BFA-72,Green-Machine,Jalen Green Debut,Inspired Ink Battlefoil,GLOW,,170,Jalen Green,0,
BFA-73,Green-Machine,Jalen Green Debut,Inspired Ink Battlefoil,Fire,,160,Jalen Green,0,
BFA-74,Green-Machine,Jalen Green Debut,Inspired Ink Battlefoil,Ice,,160,Jalen Green,0,
BFA-75,Green-Machine,Jalen Green Debut,Inspired Ink Battlefoil,Steel,,150,Jalen Green,0,
BFA-76,KAT,Karl-Anthony Towns Debut,Inspired Ink Battlefoil,Hex,,180,Karl-Anthony Towns,0,
BFA-77,KAT,Karl-Anthony Towns Debut,Inspired Ink Battlefoil,GLOW,,170,Karl-Anthony Towns,0,
BFA-78,KAT,Karl-Anthony Towns Debut,Inspired Ink Battlefoil,Fire,,160,Karl-Anthony Towns,0,
BFA-79,KAT,Karl-Anthony Towns Debut,Inspired Ink Battlefoil,Ice,,160,Karl-Anthony Towns,0,
BFA-80,KAT,Karl-Anthony Towns Debut,Inspired Ink Battlefoil,Steel,,150,Karl-Anthony Towns,0,
BFA-81,Mean-Joe,Joe Greene Debut,Inspired Ink Battlefoil,Hex,,180,Mean Joe Greene,0,
BFA-82,Mean-Joe,Joe Greene Debut,Inspired Ink Battlefoil,GLOW,,170,Mean Joe Greene,0,
BFA-83,Mean-Joe,Joe Greene Debut,Inspired Ink Battlefoil,Fire,,160,Mean Joe Greene,0,
BFA-84,Mean-Joe,Joe Greene Debut,Inspired Ink Battlefoil,Ice,,160,Mean Joe Greene,0,
BFA-85,Mean-Joe,Joe Greene Debut,Inspired Ink Battlefoil,Steel,,150,Mean Joe Greene,0,
BFA-86,Chief,Robert Parish Debut,Inspired Ink Battlefoil,Hex,,180,Robert Parish,0,
BFA-87,Chief,Robert Parish Debut,Inspired Ink Battlefoil,GLOW,,170,Robert Parish,0,
BFA-88,Chief,Robert Parish Debut,Inspired Ink Battlefoil,Fire,,160,Robert Parish,0,
BFA-89,Chief,Robert Parish Debut,Inspired Ink Battlefoil,Ice,,160,Robert Parish,0,
BFA-90,Chief,Robert Parish Debut,Inspired Ink Battlefoil,Steel,,150,Robert Parish,0,
BFA-91,Thrill,Will Clark Debut,Inspired Ink Battlefoil,Hex,,175,Will Clark,0,
BFA-92,Thrill,Will Clark Debut,Inspired Ink Battlefoil,GLOW,,165,Will Clark,0,
BFA-93,Thrill,Will Clark Debut,Inspired Ink Battlefoil,Fire,,155,Will Clark,0,
BFA-94,Thrill,Will Clark Debut,Inspired Ink Battlefoil,Ice,,155,Will Clark,0,
BFA-95,Thrill,Will Clark Debut,Inspired Ink Battlefoil,Steel,,145,Will Clark,0,
BFA-96,Frostbite,Trae Young Debut,Inspired Ink Battlefoil,Hex,,175,Trae Young,0,
BFA-97,Frostbite,Trae Young Debut,Inspired Ink Battlefoil,GLOW,,165,Trae Young,0,
BFA-98,Frostbite,Trae Young Debut,Inspired Ink Battlefoil,Fire,,155,Trae Young,0,
BFA-99,Frostbite,Trae Young Debut,Inspired Ink Battlefoil,Ice,,155,Trae Young,0,
BFA-100,Frostbite,Trae Young Debut,Inspired Ink Battlefoil,Steel,,145,Trae Young,0,
BFA-101,Blockhale,Kevin McHale Debut,Inspired Ink Battlefoil,Hex,,175,Kevin Mchale,0,
BFA-102,Blockhale,Kevin McHale Debut,Inspired Ink Battlefoil,GLOW,,165,Kevin Mchale,0,
BFA-103,Blockhale,Kevin McHale Debut,Inspired Ink Battlefoil,Fire,,155,Kevin Mchale,0,
BFA-104,Blockhale,Kevin McHale Debut,Inspired Ink Battlefoil,Ice,,155,Kevin Mchale,0,
BFA-105,Blockhale,Kevin McHale Debut,Inspired Ink Battlefoil,Steel,,145,Kevin Mchale,0,
BFA-106,Timmy,Tim Brown Debut,Inspired Ink Battlefoil,Hex,,175,Tim Brown,0,
BFA-107,Timmy,Tim Brown Debut,Inspired Ink Battlefoil,GLOW,,165,Tim Brown,0,
BFA-108,Timmy,Tim Brown Debut,Inspired Ink Battlefoil,Fire,,155,Tim Brown,0,
BFA-109,Timmy,Tim Brown Debut,Inspired Ink Battlefoil,Ice,,155,Tim Brown,0,
BFA-110,Timmy,Tim Brown Debut,Inspired Ink Battlefoil,Steel,,145,Tim Brown,0,
BFA-111,Palmer,Jim Palmer Debut,Inspired Ink Battlefoil,Hex,,175,Jim Palmer,0,
BFA-112,Palmer,Jim Palmer Debut,Inspired Ink Battlefoil,GLOW,,165,Jim Palmer,0,
BFA-113,Palmer,Jim Palmer Debut,Inspired Ink Battlefoil,Fire,,155,Jim Palmer,0,
BFA-114,Palmer,Jim Palmer Debut,Inspired Ink Battlefoil,Ice,,155,Jim Palmer,0,
BFA-115,Palmer,Jim Palmer Debut,Inspired Ink Battlefoil,Steel,,145,Jim Palmer,0,
BFA-116,Thighs Man,Joe Theisman,Inspired Ink Battlefoil,Hex,,175,Joe Theismann,0,
BFA-117,Thighs Man,Joe Theisman,Inspired Ink Battlefoil,GLOW,,165,Joe Theismann,0,
BFA-118,Thighs Man,Joe Theisman,Inspired Ink Battlefoil,Fire,,155,Joe Theismann,0,
BFA-119,Thighs Man,Joe Theisman,Inspired Ink Battlefoil,Ice,,155,Joe Theismann,0,
BFA-120,Thighs Man,Joe Theisman,Inspired Ink Battlefoil,Steel,,145,Joe Theismann,0,
BFA-121,Rodder,Rod Smith Debut,Inspired Ink Battlefoil,Hex,,170,Rod Smith,0,
BFA-122,Rodder,Rod Smith Debut,Inspired Ink Battlefoil,GLOW,,160,Rod Smith,0,
BFA-123,Rodder,Rod Smith Debut,Inspired Ink Battlefoil,Fire,,150,Rod Smith,0,
BFA-124,Rodder,Rod Smith Debut,Inspired Ink Battlefoil,Ice,,150,Rod Smith,0,
BFA-125,Rodder,Rod Smith Debut,Inspired Ink Battlefoil,Steel,,140,Rod Smith,0,
BFA-126,Awesome Dawson,Andre Dawson Debut,Inspired Ink Battlefoil,Hex,,170,Andre Dawson,0,
BFA-127,Awesome Dawson,Andre Dawson Debut,Inspired Ink Battlefoil,GLOW,,160,Andre Dawson,0,
BFA-128,Awesome Dawson,Andre Dawson Debut,Inspired Ink Battlefoil,Fire,,150,Andre Dawson,0,
BFA-129,Awesome Dawson,Andre Dawson Debut,Inspired Ink Battlefoil,Ice,,150,Andre Dawson,0,
BFA-130,Awesome Dawson,Andre Dawson Debut,Inspired Ink Battlefoil,Steel,,140,Andre Dawson,0,
BFA-131,Line-Art,Matt Leinart Debut,Inspired Ink Battlefoil,Hex,,170,Matt Leinart,0,
BFA-132,Line-Art,Matt Leinart Debut,Inspired Ink Battlefoil,GLOW,,160,Matt Leinart,0,
BFA-133,Line-Art,Matt Leinart Debut,Inspired Ink Battlefoil,Fire,,150,Matt Leinart,0,
BFA-134,Line-Art,Matt Leinart Debut,Inspired Ink Battlefoil,Ice,,150,Matt Leinart,0,
BFA-135,Line-Art,Matt Leinart Debut,Inspired Ink Battlefoil,Steel,,140,Matt Leinart,0,
BFA-136,Swoopes,Sheryl Swoopes Debut,Inspired Ink Battlefoil,Hex,,170,Sheryl Swoopes,0,
BFA-137,Swoopes,Sheryl Swoopes Debut,Inspired Ink Battlefoil,GLOW,,160,Sheryl Swoopes,0,
BFA-138,Swoopes,Sheryl Swoopes Debut,Inspired Ink Battlefoil,Fire,,150,Sheryl Swoopes,0,
BFA-139,Swoopes,Sheryl Swoopes Debut,Inspired Ink Battlefoil,Ice,,150,Sheryl Swoopes,0,
BFA-140,Swoopes,Sheryl Swoopes Debut,Inspired Ink Battlefoil,Steel,,140,Sheryl Swoopes,0,
BFA-141,Smoke,Dave Stewart Debut,Inspired Ink Battlefoil,Hex,,170,Dave Stewart,0,
BFA-142,Smoke,Dave Stewart Debut,Inspired Ink Battlefoil,GLOW,,160,Dave Stewart,0,
BFA-143,Smoke,Dave Stewart Debut,Inspired Ink Battlefoil,Fire,,150,Dave Stewart,0,
BFA-144,Smoke,Dave Stewart Debut,Inspired Ink Battlefoil,Ice,,150,Dave Stewart,0,
BFA-145,Smoke,Dave Stewart Debut,Inspired Ink Battlefoil,Steel,,140,Dave Stewart,0,
BFA-146,Man of Steal,Vince Coleman Debut,Inspired Ink Battlefoil,Hex,,170,Vince Coleman,0,
BFA-147,Man of Steal,Vince Coleman Debut,Inspired Ink Battlefoil,GLOW,,160,Vince Coleman,0,
BFA-148,Man of Steal,Vince Coleman Debut,Inspired Ink Battlefoil,Fire,,150,Vince Coleman,0,
BFA-149,Man of Steal,Vince Coleman Debut,Inspired Ink Battlefoil,Ice,,150,Vince Coleman,0,
BFA-150,Man of Steal,Vince Coleman Debut,Inspired Ink Battlefoil,Steel,,140,Vince Coleman,0,
BFA-151,Bojax,Founding Hero,Inspired Ink Battlefoil,Hex,,200,Bo Jackson,0,
BGA-1,Bojax,Founding Hero,Inspired Ink Battlefoil,GUM,SSP,200,Bo Jackson,0,
BGA-2,A.I.,Allen Iverson Debut,Inspired Ink Battlefoil,GUM,SSP,200,Allen Iverson,0,
BGA-3,Young-Gunner,Steve Young Debut,Inspired Ink Battlefoil,GUM,SSP,200,Steve Young,0,
BGA-4,Brandi,Brandi Chastain Debut,Inspired Ink Battlefoil,GUM,SSP,200,Brandi Chastain,0,
BGA-5,Boz,Brian Bosworth Debut,Inspired Ink Battlefoil,GUM,SSP,195,Brian Bosworth,0,
BGA-6,Cruschman,Adley Rutshman Debut,Inspired Ink Battlefoil,GUM,SSP,195,Adley Rutschman,0,
BGA-7,Allenwrench,Marcus Allen Debut,Inspired Ink Battlefoil,GUM,SSP,195,Marcus Allen,0,
BGA-8,Star-Bach,Roger Staubach Debut,Inspired Ink Battlefoil,GUM,SSP,190,Roger Staubach,0,
BGA-9,Grand-Ma-Ma,Larry Johnson Debut,Inspired Ink Battlefoil,GUM,SSP,190,Larry Johnson,0,
BGA-10,Amon-Ra,Amon-Ra St. Brown Debut,Inspired Ink Battlefoil,GUM,SSP,190,Amon-Ra St. Brown,0,
BGA-11,Waddler,Jaylen Waddle Debut,Inspired Ink Battlefoil,GUM,SSP,185,Jaylen Waddle,0,
BGA-12,Donnie Baseball,Don Mattingly Debut,Inspired Ink Battlefoil,GUM,SSP,185,Don Mattingly,0,
BGA-13,Boshpit,Chris Bosh Debut,Inspired Ink Battlefoil,GUM,SSP,185,Chris Bosh,0,
BGA-14,Thurmanator,Thuman Thomas Debut,Inspired Ink Battlefoil,GUM,SSP,180,Thurman Thomas,0,
BGA-15,Flutie,Doug Flutie Debut,Inspired Ink Battlefoil,GUM,SSP,180,Doug Flutie,0,
BGA-16,Green-Machine,Jalen Green Debut,Inspired Ink Battlefoil,GUM,SSP,180,Jalen Green,0,
BGA-17,KAT,Karl-Anthony Towns Debut,Inspired Ink Battlefoil,GUM,SSP,180,Karl-Anthony Towns,0,
BGA-18,Mean-Joe,Joe Greene Debut,Inspired Ink Battlefoil,GUM,SSP,180,Mean Joe Greene,0,
BGA-19,Chief,Robert Parish Debut,Inspired Ink Battlefoil,GUM,SSP,180,Robert Parish,0,
BGA-20,Thrill,Will Clark Debut,Inspired Ink Battlefoil,GUM,SSP,175,Will Clark,0,
BGA-21,Frostbite,Trae Young Debut,Inspired Ink Battlefoil,GUM,SSP,175,Trae Young,0,
BGA-22,Blockhale,Kevin McHale Debut,Inspired Ink Battlefoil,GUM,SSP,175,Kevin Mchale,0,
BGA-23,Timmy,Tim Brown Debut,Inspired Ink Battlefoil,GUM,SSP,175,Tim Brown,0,
BGA-24,Palmer,Jim Palmer Debut,Inspired Ink Battlefoil,GUM,SSP,175,Jim Palmer,0,
BGA-25,Thighs Man,Joe Theisman,Inspired Ink Battlefoil,GUM,SSP,175,Joe Theismann,0,
BGA-26,Rodder,Rod Smith Debut,Inspired Ink Battlefoil,GUM,SSP,170,Rod Smith,0,
BGA-27,Awesome Dawson,Andre Dawson Debut,Inspired Ink Battlefoil,GUM,SSP,170,Andre Dawson,0,
BGA-28,Line-Art,Matt Leinart Debut,Inspired Ink Battlefoil,GUM,SSP,170,Matt Leinart,0,
BGA-29,Swoopes,Sheryl Swoopes Debut,Inspired Ink Battlefoil,GUM,SSP,170,Sheryl Swoopes,0,
